epoch,train_loss,val_rmse
1,8047.44591599368,78.79651641845703
2,4489.898218047752,50.91163635253906
3,1373.1118575535463,20.03358268737793
4,407.7163802586245,15.48615550994873
5,343.8123282100377,15.110770225524902
6,332.93698737326633,13.396240234375
7,325.66025363193467,13.820337295532227
8,311.9846376569084,13.80234146118164
9,302.57944891426,13.5280122756958
10,296.72634870550604,13.98818302154541
11,285.1143743965063,13.349081039428711
12,279.9730783526817,13.674616813659668
