epoch,train_loss,val_rmse
1,8576.388570351175,80.22312927246094
2,4103.559425278465,44.877044677734375
3,909.0375885916228,16.508996963500977
4,384.1166859239635,14.672374725341797
5,344.2016770768874,14.29398250579834
6,327.87545987875154,14.462505340576172
7,314.1045287481629,13.445189476013184
8,308.81808078879175,13.604769706726074
9,307.9447261696995,13.989598274230957
10,295.3260008557008,13.533035278320312
